"ID","Forest","NonForest"
185451,4.86,76.14
185452,16.11,64.89
185453,35.55,45.45
185454,35.73,45.27
185455,29.16,51.84
185456,49.14,31.86
185457,34.11,46.89
185458,38.52,42.48
185459,27.9,53.1
185460,1.26,79.74
185461,7.92,73.08
185462,12.6,68.4
185463,51.84,29.16
185464,8.73,72.27
185465,4.5,76.5
185466,23.49,57.51
185467,34.11,46.89
185468,25.83,55.17
185469,52.56,28.44
185470,64.35,16.65
185471,65.16,15.84
185472,49.77,31.23
185473,28.62,52.38
185474,43.38,37.62
185475,38.52,42.48
185476,49.59,31.41
185477,34.83,46.17
185478,62.91,18.09
185479,60.48,20.52
185480,57.24,23.76
185481,31.86,49.14
185482,44.91,36.09
185483,61.11,19.89
185484,68.85,12.15
185485,60.66,20.34
185486,32.22,48.78
185487,10.98,70.02
185488,30.69,50.31
185489,27.81,53.19
185490,22.23,58.77
185491,22.5,58.5
185492,5.22,75.78
185493,9,72
185494,17.01,63.99
185495,4.59,76.41
185496,22.14,58.86
185497,15.21,65.79
185498,25.38,55.62
185499,52.47,28.53
185500,56.43,24.57
185501,29.25,51.75
185502,19.89,61.11
185503,41.76,39.24
185504,36.99,44.01
185505,57.69,23.31
185506,13.5,67.5
185507,73.17,7.83
185508,68.49,12.51
185509,78.39,2.61
185510,79.38,1.62
185511,69.93,11.07
185512,57.51,23.49
185513,59.22,21.78
185514,58.95,22.05
185515,80.37,0.63000000000001
185516,63.27,17.73
185517,24.12,56.88
185518,32.85,48.15
185519,54.36,26.64
185520,63,18
185521,61.83,19.17
185522,51.66,29.34
185523,69.03,11.97
185524,54.45,26.55
185525,44.82,36.18
185526,59.76,21.24
185527,32.94,48.06
185528,29.25,51.75
185529,54.18,26.82
185530,46.8,34.2
185531,63.54,17.46
185532,61.38,19.62
185533,67.05,13.95
185534,32.04,48.96
185535,20.34,60.66
185536,40.68,40.32
185537,41.04,39.96
185538,20.79,60.21
185539,30.6,50.4
185540,43.56,37.44
185541,32.22,48.78
185542,43.65,37.35
185543,14.13,66.87
185544,34.56,46.44
185545,66.69,14.31
185546,1.71,79.29
185547,0,81
185548,17.37,63.63
185549,34.56,46.44
185550,70.38,10.62
185551,58.59,22.41
185552,60.12,20.88
185553,43.38,37.62
185554,51.39,29.61
185555,52.2,28.8
185556,19.62,61.38
185557,9.27,71.73
185558,23.31,57.69
185559,16.56,64.44
185560,4.14,76.86
185561,19.44,61.56
185562,6.21,74.79
185563,0,81
185564,21.6,59.4
185565,64.53,16.47
185566,78.39,2.60999999999999
185567,69.57,11.43
185568,62.46,18.54
185569,78.48,2.52
185570,78.66,2.33999999999999
185571,78.03,2.97
185572,72.09,8.91
185573,51.93,29.07
185574,35.28,45.72
185575,59.94,21.06
185576,48.51,32.49
185577,31.32,49.68
185578,5.31,75.69
185579,7.56,73.44
185583,11.79,69.21
185584,1.35,79.65
185585,21.06,59.94
185586,60.12,20.88
185587,24.12,56.88
185588,23.58,57.42
185589,31.77,49.23
185590,36,45
185591,19.35,61.65
185594,33.3,47.7
185595,28.8,52.2
185596,10.53,70.47
185597,0,81
185604,8.1,72.9
186010,42.84,38.16
186011,34.02,46.98
186012,33.3,47.7
186013,5.76,75.24
186014,17.19,63.81
186015,5.4,75.6
186016,1.08,79.92
186017,0,81
186018,9.9,71.1
186019,8.73,72.27
186020,0,81
186021,0,81
186022,0,81
186023,10.17,70.83
186024,11.7,69.3
186025,18.36,62.64
186026,0,81
186027,1.35,79.65
186028,12.33,68.67
186029,15.57,65.43
186030,6.39,74.61
186031,1.08,79.92
186032,0,81
186033,3.06,77.94
186034,8.55,72.45
186035,8.55,72.45
186036,79.11,1.89
186037,21.51,59.49
186038,62.1,18.9
186039,44.82,36.18
186040,53.55,27.45
186041,4.32,76.68
186042,25.38,55.62
186043,27.54,53.46
186044,29.61,51.39
186045,11.79,69.21
186046,36.99,44.01
186047,21.87,59.13
186048,34.29,46.71
186049,22.86,58.14
186050,39.6,41.4
186051,28.17,52.83
186052,33.21,47.79
186053,27.27,53.73
186054,22.23,58.77
186055,25.47,55.53
186056,28.35,52.65
186057,45.54,35.46
186058,36.72,44.28
186059,24.21,56.79
186060,39.6,41.4
186061,37.98,43.02
186062,30.87,50.13
186063,27.63,53.37
186064,43.38,37.62
186065,36.45,44.55
186066,43.38,37.62
186067,44.82,36.18
186068,42.93,38.07
186069,35.64,45.36
186070,33.93,47.07
186071,43.65,37.35
186072,36.45,44.55
186073,42.93,38.07
186074,0,81
186075,13.05,67.95
186076,0.36,80.64
186077,17.37,63.63
186078,18.09,62.91
186079,50.49,30.51
186080,45.63,35.37
186081,27.9,53.1
186082,18.63,62.37
186083,46.71,34.29
186084,23.04,57.96
186085,3.15,77.85
186086,37.08,43.92
186087,56.79,24.21
186088,64.98,16.02
186089,56.97,24.03
186090,49.95,31.05
186091,56.52,24.48
186092,57.33,23.67
186093,47.97,33.03
186094,55.08,25.92
186095,60.39,20.61
186096,44.19,36.81
186097,52.47,28.53
186098,70.02,10.98
186099,53.28,27.72
186100,35.91,45.09
186101,35.01,45.99
186102,58.95,22.05
186103,45.09,35.91
186104,56.7,24.3
186105,34.38,46.62
186106,63.45,17.55
186107,60.39,20.61
186108,54.54,26.46
186109,30.06,50.94
186110,25.47,55.53
186111,21.42,59.58
186112,9.36,71.64
186113,9.18,71.82
186114,14.67,66.33
186115,25.2,55.8
186116,6.21,74.79
186117,21.69,59.31
186118,23.85,57.15
186119,25.47,55.53
186120,15.75,65.25
186121,21.33,59.67
186122,8.82,72.18
186123,27.9,53.1
186124,45.09,35.91
186125,55.35,25.65
186126,0,81
186127,0,81
186128,6.39,74.61
186129,4.86,76.14
186130,13.86,67.14
186131,59.76,21.24
186132,73.89,7.11
186133,80.19,0.810000000000002
186134,71.19,9.81
186135,71.64,9.36
186136,52.29,28.71
186137,57.51,23.49
186138,56.97,24.03
186139,53.28,27.72
186140,44.64,36.36
186141,66.42,14.58
186142,53.28,27.72
186143,35.46,45.54
186144,34.02,46.98
186145,46.35,34.65
186146,64.44,16.56
186147,27,54
186148,36,45
186149,21.69,59.31
186150,30.51,50.49
186151,62.64,18.36
186152,34.02,46.98
186153,75.6,5.40000000000001
186154,37.17,43.83
186155,53.46,27.54
186156,29.97,51.03
186157,45.09,35.91
186158,33.57,47.43
186159,80.1,0.900000000000006
186160,62.64,18.36
186161,2.16,78.84
186162,48.51,32.49
186163,39.51,41.49
186164,47.88,33.12
186165,52.38,28.62
186166,61.11,19.89
186167,35.28,45.72
186168,17.19,63.81
186169,0,81
186170,15.48,65.52
186171,28.8,52.2
186172,44.19,36.81
186173,75.78,5.22
186174,58.86,22.14
186175,53.28,27.72
186176,29.88,51.12
186177,39.78,41.22
186178,61.56,19.44
186179,33.39,47.61
186180,37.98,43.02
186181,63.9,17.1
186182,77.94,3.06000000000002
186183,13.95,67.05
186184,41.85,39.15
186185,6.21,74.79
186186,6.75,74.25
186187,14.85,66.15
186188,54.54,26.46
186189,62.28,18.72
186190,74.34,6.66
186191,75.51,5.49000000000001
186192,73.62,7.38
186193,65.07,15.93
186194,58.5,22.5
186195,56.16,24.84
186196,42.75,38.25
186197,34.74,46.26
186198,56.07,24.93
186199,58.23,22.77
186200,29.61,51.39
186201,7.29,73.71
186202,16.02,64.98
186208,24.03,56.97
186209,48.87,32.13
186210,36.36,44.64
186211,33.3,47.7
186212,26.01,54.99
186213,68.22,12.78
186214,41.67,39.33
186217,17.55,63.45
186218,0.9,80.1
186219,2.25,78.75
186220,0,81
186634,48.69,32.31
186635,31.32,49.68
186636,5.76,75.24
186637,18.18,62.82
186638,4.59,76.41
186639,0.27,80.73
186640,52.29,28.71
186641,67.23,13.77
186642,48.33,32.67
186643,45.63,35.37
186644,9.45,71.55
186645,0,81
186646,1.17,79.83
186647,3.69,77.31
186648,8.55,72.45
186649,5.58,75.42
186650,0,81
186651,20.16,60.84
186652,3.06,77.94
186653,0.99,80.01
186654,11.52,69.48
186655,7.38,73.62
186656,12.96,68.04
186657,29.97,51.03
186658,34.92,46.08
186659,52.74,28.26
186660,22.32,58.68
186661,8.01,72.99
186662,34.47,46.53
186663,58.77,22.23
186664,54.99,26.01
186665,20.07,60.93
186666,46.26,34.74
186667,39.33,41.67
186668,30.51,50.49
186669,35.37,45.63
186670,29.16,51.84
186671,30.42,50.58
186672,25.2,55.8
186673,20.34,60.66
186674,32.85,48.15
186675,18.81,62.19
186676,23.22,57.78
186677,28.53,52.47
186678,32.04,48.96
186679,41.85,39.15
186680,15.84,65.16
186681,24.3,56.7
186682,30.42,50.58
186683,22.14,58.86
186684,10.08,70.92
186685,16.11,64.89
186686,28.71,52.29
186687,14.67,66.33
186688,13.5,67.5
186689,15.39,65.61
186690,25.83,55.17
186691,38.88,42.12
186692,22.86,58.14
186693,26.82,54.18
186694,13.77,67.23
186695,4.32,76.68
186696,11.97,69.03
186697,16.83,64.17
186698,13.23,67.77
186699,17.1,63.9
186700,15.39,65.61
186701,29.97,51.03
186702,41.85,39.15
186703,24.75,56.25
186704,46.89,34.11
186705,26.28,54.72
186706,13.95,67.05
186707,45.09,35.91
186708,11.97,69.03
186709,26.1,54.9
186710,43.74,37.26
186711,72.81,8.19000000000001
186712,52.92,28.08
186713,52.02,28.98
186714,46.89,34.11
186715,35.91,45.09
186716,70.47,10.53
186717,70.83,10.17
186718,73.89,7.11
186719,77.04,3.96000000000001
186720,73.53,7.47000000000001
186721,54.36,26.64
186722,70.65,10.35
186723,64.08,16.92
186724,54,27
186725,65.07,15.93
186726,46.17,34.83
186727,59.58,21.42
186728,48.06,32.94
186729,67.41,13.59
186730,55.89,25.11
186731,35.1,45.9
186732,35.37,45.63
186733,26.37,54.63
186734,17.46,63.54
186735,29.61,51.39
186736,10.53,70.47
186737,16.02,64.98
186738,2.88,78.12
186739,22.23,58.77
186740,20.43,60.57
186741,23.58,57.42
186742,22.59,58.41
186743,32.49,48.51
186744,47.97,33.03
186745,39.33,41.67
186746,35.28,45.72
186747,6.84,74.16
186748,9,72
186749,0,81
186750,0,81
186751,0.27,80.73
186752,40.41,40.59
186753,76.77,4.23
186754,76.05,4.95
186755,78.57,2.43000000000001
186756,74.7,6.3
186757,53.46,27.54
186758,36,45
186759,23.94,57.06
186760,75.33,5.67
186761,70.38,10.62
186762,22.32,58.68
186763,39.87,41.13
186764,36.45,44.55
186765,45.54,35.46
186766,31.23,49.77
186767,17.82,63.18
186768,49.77,31.23
186769,28.08,52.92
186770,42.48,38.52
186771,44.37,36.63
186772,54.81,26.19
186773,52.83,28.17
186774,55.26,25.74
186775,70.83,10.17
186776,49.77,31.23
186777,50.22,30.78
186778,22.5,58.5
186779,56.79,24.21
186780,7.11,73.89
186781,17.1,63.9
186782,36.18,44.82
186783,46.44,34.56
186784,27.54,53.46
186785,56.07,24.93
186786,55.89,25.11
186787,45.18,35.82
186788,70.92,10.08
186789,49.95,31.05
186790,27.09,53.91
186791,51.66,29.34
186792,20.34,60.66
186793,9.45,71.55
186794,19.17,61.83
186795,55.35,25.65
186796,23.22,57.78
186797,47.88,33.12
186798,48.15,32.85
186799,61.92,19.08
186800,67.68,13.32
186801,30.6,50.4
186802,60.84,20.16
186803,38.43,42.57
186804,45,36
186805,27.72,53.28
186806,7.74,73.26
186807,30.24,50.76
186808,43.56,37.44
186809,0.18,80.82
186810,11.07,69.93
186811,17.1,63.9
186812,56.07,24.93
186813,67.32,13.68
186814,47.25,33.75
186815,49.32,31.68
186816,47.79,33.21
186817,55.71,25.29
186818,78.21,2.79000000000001
186819,49.77,31.23
186820,13.95,67.05
186821,18.63,62.37
186822,37.26,43.74
186823,47.88,33.12
186824,8.55,72.45
186828,0,81
186831,0,81
186832,7.02,73.98
186833,7.47,73.53
186834,28.53,52.47
186835,34.74,46.26
186836,59.13,21.87
186837,31.59,49.41
186840,17.73,63.27
186841,8.28,72.72
186842,0,81
186843,0.09,80.91
186844,0,81
187257,26.46,54.54
187258,70.83,10.17
187259,43.29,37.71
187260,21.78,59.22
187261,10.8,70.2
187262,19.8,61.2
187263,61.47,19.53
187264,45.18,35.82
187265,42.57,38.43
187266,19.08,61.92
187267,5.76,75.24
187268,18.18,62.82
187269,2.79,78.21
187270,25.2,55.8
187271,32.85,48.15
187272,49.05,31.95
187273,49.05,31.95
187274,67.14,13.86
187275,49.59,31.41
187276,18.99,62.01
187277,0.27,80.73
187278,1.98,79.02
187279,20.97,60.03
187280,17.37,63.63
187281,25.65,55.35
187282,34.29,46.71
187283,29.61,51.39
187284,16.11,64.89
187285,44.46,36.54
187286,53.82,27.18
187287,17.82,63.18
187288,58.5,22.5
187289,64.8,16.2
187290,40.77,40.23
187291,32.94,48.06
187292,16.2,64.8
187293,14.49,66.51
187294,15.03,65.97
187295,39.69,41.31
187296,24.21,56.79
187297,28.35,52.65
187298,37.08,43.92
187299,55.44,25.56
187300,24.03,56.97
187301,23.58,57.42
187302,44.37,36.63
187303,19.98,61.02
187304,31.5,49.5
187305,31.05,49.95
187306,29.34,51.66
187307,36.81,44.19
187308,8.82,72.18
187309,10.89,70.11
187310,14.4,66.6
187311,14.94,66.06
187312,18.36,62.64
187313,16.65,64.35
187314,30.51,50.49
187315,8.19,72.81
187316,30.42,50.58
187317,18.9,62.1
187318,47.97,33.03
187319,30.06,50.94
187320,27.45,53.55
187321,26.01,54.99
187322,12.51,68.49
187323,30.24,50.76
187324,12.6,68.4
187325,24.66,56.34
187326,19.08,61.92
187327,14.22,66.78
187328,15.39,65.61
187329,11.79,69.21
187330,22.95,58.05
187331,26.01,54.99
187332,37.62,43.38
187333,39.78,41.22
187334,34.56,46.44
187335,45.36,35.64
187336,43.02,37.98
187337,30.69,50.31
187338,24.84,56.16
187339,63.18,17.82
187340,63.9,17.1
187341,63.81,17.19
187342,77.31,3.69
187343,53.37,27.63
187344,70.2,10.8
187345,51.57,29.43
187346,41.13,39.87
187347,42.21,38.79
187348,49.68,31.32
187349,54,27
187350,23.13,57.87
187351,56.07,24.93
187352,20.34,60.66
187353,42.93,38.07
187354,36.63,44.37
187355,11.61,69.39
187356,30.06,50.94
187357,26.46,54.54
187358,34.2,46.8
187359,11.97,69.03
187360,19.53,61.47
187361,18.9,62.1
187362,66.24,14.76
187363,60.66,20.34
187364,25.47,55.53
187365,30.42,50.58
187366,32.58,48.42
187367,47.97,33.03
187368,49.77,31.23
187369,34.38,46.62
187370,0,81
187371,0,81
187372,2.43,78.57
187373,30.33,50.67
187374,6.48,74.52
187375,77.13,3.87
187376,77.49,3.50999999999999
187377,79.38,1.61999999999999
187378,73.26,7.73999999999999
187379,67.5,13.5
187380,77.58,3.42
187381,57.42,23.58
187382,48.96,32.04
187383,44.82,36.18
187384,34.65,46.35
187385,5.85,75.15
187386,28.44,52.56
187387,5.67,75.33
187388,24.12,56.88
187389,36.45,44.55
187390,52.92,28.08
187391,33.03,47.97
187392,63.63,17.37
187393,30.87,50.13
187394,43.74,37.26
187395,48.87,32.13
187396,56.34,24.66
187397,74.7,6.3
187398,43.11,37.89
187399,20.97,60.03
187400,55.71,25.29
187401,36.45,44.55
187402,35.01,45.99
187403,7.56,73.44
187404,26.82,54.18
187405,58.32,22.68
187406,50.76,30.24
187407,58.95,22.05
187408,71.46,9.53999999999999
187409,65.16,15.84
187410,58.5,22.5
187411,31.05,49.95
187412,49.59,31.41
187413,51.48,29.52
187414,53.73,27.27
187415,67.05,13.95
187416,2.7,78.3
187417,27.72,53.28
187418,64.98,16.02
187419,47.16,33.84
187420,58.68,22.32
187421,30.78,50.22
187422,21.78,59.22
187423,34.29,46.71
187424,59.76,21.24
187425,60.75,20.25
187426,62.1,18.9
187427,63.54,17.46
187428,38.16,42.84
187429,15.84,65.16
187430,52.65,28.35
187431,8.46,72.54
187432,0,81
187433,13.23,67.77
187434,75.06,5.94
187435,44.28,36.72
187436,43.92,37.08
187437,32.22,48.78
187438,77.76,3.24000000000001
187439,73.35,7.65000000000001
187440,59.49,21.51
187441,48.69,32.31
187442,17.1,63.9
187443,7.02,73.98
187444,33.57,47.43
187445,20.16,60.84
187446,31.14,49.86
187447,10.8,70.2
187448,0,81
187455,5.94,75.06
187456,0,81
187457,13.86,67.14
187458,25.38,55.62
187460,0,81
187463,14.58,66.42
187464,3.06,77.94
187465,1.98,79.02
187880,36.45,44.55
187881,54.72,26.28
187882,57.33,23.67
187883,50.04,30.96
187884,33.39,47.61
187885,80.1,0.900000000000006
187886,64.08,16.92
187887,58.14,22.86
187888,56.97,24.03
187889,65.79,15.21
187890,6.3,74.7
187891,52.65,28.35
187892,30.33,50.67
187893,58.86,22.14
187894,63.18,17.82
187895,29.7,51.3
187896,50.22,30.78
187897,52.29,28.71
187898,34.92,46.08
187899,32.58,48.42
187900,7.02,73.98
187901,16.92,64.08
187902,52.74,28.26
187903,52.92,28.08
187904,39.69,41.31
187905,27.45,53.55
187906,23.76,57.24
187907,36.81,44.19
187908,39.96,41.04
187909,41.94,39.06
187910,33.48,47.52
187911,69.93,11.07
187912,65.34,15.66
187913,39.78,41.22
187914,47.52,33.48
187915,40.14,40.86
187916,37.53,43.47
187917,37.08,43.92
187918,28.08,52.92
187919,22.05,58.95
187920,8.64,72.36
187921,18.36,62.64
187922,34.02,46.98
187923,20.43,60.57
187924,26.91,54.09
187925,23.94,57.06
187926,32.94,48.06
187927,35.82,45.18
187928,12.15,68.85
187929,23.94,57.06
187930,5.04,75.96
187931,5.94,75.06
187932,20.16,60.84
187933,9.09,71.91
187934,24.48,56.52
187935,18.99,62.01
187936,30.78,50.22
187937,10.53,70.47
187938,35.46,45.54
187939,60.3,20.7
187940,53.1,27.9
187941,34.2,46.8
187942,65.07,15.93
187943,62.28,18.72
187944,40.14,40.86
187945,30.6,50.4
187946,14.22,66.78
187947,5.67,75.33
187948,31.86,49.14
187949,8.37,72.63
187950,4.68,76.32
187951,11.88,69.12
187952,7.83,73.17
187953,40.23,40.77
187954,50.94,30.06
187955,41.67,39.33
187956,52.38,28.62
187957,58.68,22.32
187958,39.96,41.04
187959,27.09,53.91
187960,45.36,35.64
187961,59.31,21.69
187962,76.05,4.94999999999999
187963,44.28,36.72
187964,68.94,12.06
187965,70.02,10.98
187966,31.59,49.41
187967,39.15,41.85
187968,30.87,50.13
187969,28.98,52.02
187970,41.85,39.15
187971,20.7,60.3
187972,11.25,69.75
187973,47.16,33.84
187974,51.3,29.7
187975,31.5,49.5
187976,43.29,37.71
187977,31.95,49.05
187978,59.04,21.96
187979,16.83,64.17
187980,43.29,37.71
187981,52.92,28.08
187982,27.99,53.01
187983,29.43,51.57
187984,43.29,37.71
187985,43.38,37.62
187986,78.12,2.88000000000001
187987,52.11,28.89
187988,17.1,63.9
187989,30.15,50.85
187990,17.37,63.63
187991,27.81,53.19
187992,53.19,27.81
187993,34.29,46.71
187994,25.02,55.98
187995,17.1,63.9
187996,19.8,61.2
187997,28.89,52.11
187998,59.22,21.78
187999,61.65,19.35
188000,79.38,1.62
188001,61.47,19.53
188002,71.1,9.89999999999999
188003,75.33,5.67
188004,75.78,5.22000000000001
188005,56.97,24.03
188006,39.06,41.94
188007,17.73,63.27
188008,23.58,57.42
188009,40.41,40.59
188010,15.03,65.97
188011,1.98,79.02
188012,41.67,39.33
188013,53.82,27.18
188014,32.58,48.42
188015,38.43,42.57
188016,38.07,42.93
188017,46.08,34.92
188018,71.19,9.81
188019,66.69,14.31
188020,49.23,31.77
188021,38.52,42.48
188022,69.12,11.88
188023,52.2,28.8
188024,80.1,0.900000000000006
188025,57.15,23.85
188026,23.94,57.06
188027,37.53,43.47
188028,51.93,29.07
188029,17.46,63.54
188030,50.31,30.69
188031,58.23,22.77
188032,62.1,18.9
188033,72,9
188034,65.34,15.66
188035,29.97,51.03
188036,58.05,22.95
188037,60.57,20.43
188038,44.73,36.27
188039,36.81,44.19
188040,8.91,72.09
188041,63.09,17.91
188042,78.93,2.06999999999999
188043,29.07,51.93
188044,54.09,26.91
188045,57.33,23.67
188046,67.59,13.41
188047,42.66,38.34
188048,41.76,39.24
188049,63.36,17.64
188050,39.78,41.22
188051,19.62,61.38
188052,39.6,41.4
188053,23.04,57.96
188054,8.37,72.63
188055,0,81
188056,0,81
188057,14.4,66.6
188058,55.8,25.2
188059,24.21,56.79
188060,31.68,49.32
188061,20.25,60.75
188062,71.91,9.09
188063,68.4,12.6
188064,23.31,57.69
188065,29.97,51.03
188066,7.47,73.53
188067,6.66,74.34
188068,9.27,71.73
188069,11.52,69.48
188070,0,81
188071,0,81
188079,3.06,77.94
188080,0,81
188084,0,81
188085,4.59,76.41
188086,3.6,77.4
188087,0,81
188088,0,81
188503,26.91,54.09
188504,39.42,41.58
188505,52.74,28.26
188506,26.91,54.09
188507,7.11,73.89
188508,62.28,18.72
188509,42.03,38.97
188510,66.42,14.58
188511,47.52,33.48
188512,77.94,3.06
188513,52.11,28.89
188514,23.58,57.42
188515,78.21,2.78999999999999
188516,61.29,19.71
188517,40.23,40.77
188518,32.67,48.33
188519,46.26,34.74
188520,27.27,53.73
188521,9.36,71.64
188522,3.33,77.67
188523,16.65,64.35
188524,19.35,61.65
188525,13.41,67.59
188526,36.45,44.55
188527,52.83,28.17
188528,75.51,5.48999999999999
188529,49.32,31.68
188530,42.21,38.79
188531,46.8,34.2
188532,27.63,53.37
188533,13.23,67.77
188534,13.5,67.5
188535,19.8,61.2
188536,16.38,64.62
188537,15.75,65.25
188538,20.79,60.21
188539,9.09,71.91
188540,30.24,50.76
188541,6.75,74.25
188542,32.4,48.6
188543,35.01,45.99
188544,21.15,59.85
188545,38.43,42.57
188546,13.41,67.59
188547,18.36,62.64
188548,19.44,61.56
188549,8.73,72.27
188550,58.41,22.59
188551,61.38,19.62
188552,42.03,38.97
188553,9.72,71.28
188554,9.45,71.55
188555,23.04,57.96
188556,34.38,46.62
188557,42.39,38.61
188558,19.53,61.47
188559,23.4,57.6
188560,7.83,73.17
188561,42.48,38.52
188562,34.02,46.98
188563,28.35,52.65
188564,58.14,22.86
188565,38.34,42.66
188566,15.84,65.16
188567,24.21,56.79
188568,17.55,63.45
188569,18.18,62.82
188570,17.19,63.81
188571,14.4,66.6
188572,19.17,61.83
188573,25.38,55.62
188574,22.68,58.32
188575,70.65,10.35
188576,75.51,5.48999999999999
188577,71.91,9.09
188578,58.68,22.32
188579,60.75,20.25
188580,53.19,27.81
188581,41.67,39.33
188582,30.51,50.49
188583,22.41,58.59
188584,45,36
188585,60.57,20.43
188586,67.23,13.77
188587,43.74,37.26
188588,51.57,29.43
188589,57.42,23.58
188590,36.27,44.73
188591,53.82,27.18
188592,20.97,60.03
188593,67.68,13.32
188594,60.12,20.88
188595,39.51,41.49
188596,33.93,47.07
188597,66.69,14.31
188598,56.61,24.39
188599,51.84,29.16
188600,62.91,18.09
188601,58.32,22.68
188602,57.6,23.4
188603,54.36,26.64
188604,56.88,24.12
188605,65.88,15.12
188606,72.99,8.01000000000002
188607,59.13,21.87
188608,60.84,20.16
188609,63.81,17.19
188610,77.22,3.78000000000002
188611,58.68,22.32
188612,28.17,52.83
188613,45.27,35.73
188614,76.59,4.41
188615,61.92,19.08
188616,39.06,41.94
188617,34.38,46.62
188618,16.2,64.8
188619,5.58,75.42
188620,24.57,56.43
188621,70.02,10.98
188622,74.79,6.20999999999999
188623,76.77,4.22999999999998
188624,80.01,0.990000000000009
188625,70.56,10.44
188626,70.56,10.44
188627,44.64,36.36
188628,48.24,32.76
188629,76.32,4.68000000000001
188630,30.51,50.49
188631,29.61,51.39
188632,10.53,70.47
188633,17.37,63.63
188634,53.55,27.45
188635,43.29,37.71
188636,58.68,22.32
188637,17.37,63.63
188638,54.72,26.28
188639,40.95,40.05
188640,40.95,40.05
188641,24.21,56.79
188642,16.02,64.98
188643,25.2,55.8
188644,25.56,55.44
188645,48.69,32.31
188646,71.28,9.72
188647,70.38,10.62
188648,51.84,29.16
188649,49.95,31.05
188650,17.01,63.99
188651,18.18,62.82
188652,50.76,30.24
188653,43.29,37.71
188654,39.69,41.31
188655,57.87,23.13
188656,66.15,14.85
188657,42.93,38.07
188658,48.87,32.13
188659,43.29,37.71
188660,56.52,24.48
188661,40.05,40.95
188662,35.46,45.54
188663,45.09,35.91
188664,54.9,26.1
188665,72.54,8.46000000000001
188666,65.7,15.3
188667,56.79,24.21
188668,30.78,50.22
188669,56.7,24.3
188670,78.57,2.42999999999999
188671,43.47,37.53
188672,25.65,55.35
188673,34.65,46.35
188674,23.76,57.24
188675,41.49,39.51
188676,38.25,42.75
188677,34.29,46.71
188678,0,81
188679,0,81
188680,0,81
188681,0,81
188682,16.92,64.08
188683,22.59,58.41
188684,57.51,23.49
188685,46.26,34.74
188686,22.41,58.59
188687,25.92,55.08
188688,36.36,44.64
188689,9,72
188690,18.9,62.1
188691,45.9,35.1
188692,16.11,64.89
188693,19.62,61.38
188694,4.59,76.41
188700,9,72
188702,8.55,72.45
188703,0,81
188707,1.98,79.02
188708,5.04,75.96
188709,0,81
188710,0,81
189127,27,54
189128,18,63
189132,62.46,18.54
189133,80.01,0.989999999999995
189134,55.71,25.29
189135,16.65,64.35
189136,23.22,57.78
189137,61.65,19.35
189138,80.1,0.899999999999991
189139,79.2,1.8
189140,64.71,16.29
189141,63.9,17.1
189142,47.25,33.75
189143,33.03,47.97
189144,44.37,36.63
189145,60.93,20.07
189146,78.93,2.07000000000001
189147,77.49,3.51000000000001
189148,40.23,40.77
189149,57.15,23.85
189150,50.49,30.51
189151,52.83,28.17
189152,45.63,35.37
189153,51.21,29.79
189154,26.82,54.18
189155,36.81,44.19
189156,11.16,69.84
189157,26.1,54.9
189158,23.76,57.24
189159,21.06,59.94
189160,19.53,61.47
189161,30.42,50.58
189162,12.96,68.04
189163,27.18,53.82
189164,16.02,64.98
189165,1.8,79.2
189166,28.98,52.02
189167,41.22,39.78
189168,28.08,52.92
189169,9.99,71.01
189170,3.24,77.76
189171,13.59,67.41
189172,13.14,67.86
189173,24.48,56.52
189174,16.2,64.8
189175,16.29,64.71
189176,44.01,36.99
189177,18.54,62.46
189178,28.71,52.29
189179,26.37,54.63
189180,12.42,68.58
189181,8.37,72.63
189182,1.62,79.38
189183,8.55,72.45
189184,9.27,71.73
189185,0.54,80.46
189186,6.3,74.7
189187,8.19,72.81
189188,21.06,59.94
189189,11.34,69.66
189190,7.2,73.8
189191,30.51,50.49
189192,28.53,52.47
189193,0.9,80.1
189194,23.76,57.24
189195,64.17,16.83
189196,67.86,13.14
189197,33.84,47.16
189198,58.5,22.5
189199,62.64,18.36
189200,45.9,35.1
189201,47.7,33.3
189202,55.71,25.29
189203,29.25,51.75
189204,36.36,44.64
189205,66.96,14.04
189206,47.52,33.48
189207,45.72,35.28
189208,58.95,22.05
189209,62.28,18.72
189210,60.12,20.88
189211,23.85,57.15
189212,17.55,63.45
189213,33.93,47.07
189214,22.14,58.86
189215,1.62,79.38
189216,12.6,68.4
189217,8.37,72.63
189218,33.84,47.16
189219,73.17,7.83
189220,5.49,75.51
189221,62.46,18.54
189222,52.47,28.53
189223,56.88,24.12
189224,65.43,15.57
189225,57.51,23.49
189226,73.35,7.65000000000001
189227,66.42,14.58
189228,67.05,13.95
189229,68.04,12.96
189230,69.21,11.79
189231,67.95,13.05
189232,24.03,56.97
189233,27.45,53.55
189234,60.21,20.79
189235,52.47,28.53
189236,74.07,6.93000000000001
189237,62.46,18.54
189238,55.08,25.92
189239,22.41,58.59
189240,77.49,3.50999999999999
189241,77.85,3.15000000000001
189242,42.3,38.7
189243,12.87,68.13
189244,41.04,39.96
189245,76.86,4.14
189246,78.66,2.34
189247,78.21,2.78999999999999
189248,63.09,17.91
189249,44.91,36.09
189250,64.35,16.65
189251,44.19,36.81
189252,39.24,41.76
189253,49.77,31.23
189254,26.64,54.36
189255,17.28,63.72
189256,20.34,60.66
